Side,Type,Metric,Value,relation_id,relation_label,model
both,optimistic,adjusted_arithmetic_mean_rank_index,0.9690441456805174,56,P1411,distmult
head,realistic,adjusted_arithmetic_mean_rank_index,0.9381123662572067,56,P1411,distmult
tail,realistic,adjusted_arithmetic_mean_rank_index,0.9999759251038283,56,P1411,distmult
both,realistic,adjusted_arithmetic_mean_rank_index,0.9690441456805174,56,P1411,distmult
head,pessimistic,adjusted_arithmetic_mean_rank_index,0.9381123662572067,56,P1411,distmult
tail,pessimistic,adjusted_arithmetic_mean_rank_index,0.9999759251038283,56,P1411,distmult
both,pessimistic,adjusted_arithmetic_mean_rank_index,0.9690441456805174,56,P1411,distmult
head,optimistic,z_geometric_mean_rank,1.93473333664458,56,P1411,distmult
tail,optimistic,z_geometric_mean_rank,1.9402590811715048,56,P1411,distmult
both,optimistic,z_geometric_mean_rank,2.3738850293028646,56,P1411,distmult
head,realistic,z_geometric_mean_rank,1.9347333358430283,56,P1411,distmult
tail,realistic,z_geometric_mean_rank,1.9402590811723508,56,P1411,distmult
both,realistic,z_geometric_mean_rank,2.3738850294466918,56,P1411,distmult
head,pessimistic,z_geometric_mean_rank,1.93473333664458,56,P1411,distmult
tail,pessimistic,z_geometric_mean_rank,1.9402590811715048,56,P1411,distmult
both,pessimistic,z_geometric_mean_rank,2.3738850293028646,56,P1411,distmult
head,optimistic,inverse_arithmetic_mean_rank,6.70702057378561e-06,56,P1411,distmult
tail,optimistic,inverse_arithmetic_mean_rank,0.01694915254237288,56,P1411,distmult
both,optimistic,inverse_arithmetic_mean_rank,1.3408735120494247e-05,56,P1411,distmult
head,realistic,inverse_arithmetic_mean_rank,6.707020475005265e-06,56,P1411,distmult
tail,realistic,inverse_arithmetic_mean_rank,0.016949152573943138,56,P1411,distmult
both,realistic,inverse_arithmetic_mean_rank,1.3408734957920387e-05,56,P1411,distmult
head,pessimistic,inverse_arithmetic_mean_rank,6.70702057378561e-06,56,P1411,distmult
tail,pessimistic,inverse_arithmetic_mean_rank,0.01694915254237288,56,P1411,distmult
both,pessimistic,inverse_arithmetic_mean_rank,1.3408735120494247e-05,56,P1411,distmult
head,optimistic,adjusted_inverse_harmonic_mean_rank,0.003966631134201439,56,P1411,distmult
tail,optimistic,adjusted_inverse_harmonic_mean_rank,0.06704236324518825,56,P1411,distmult
both,optimistic,adjusted_inverse_harmonic_mean_rank,0.035504497189694846,56,P1411,distmult
head,realistic,adjusted_inverse_harmonic_mean_rank,0.003966631211350585,56,P1411,distmult
tail,realistic,adjusted_inverse_harmonic_mean_rank,0.06704236636089592,56,P1411,distmult
both,realistic,adjusted_inverse_harmonic_mean_rank,0.035504498087629004,56,P1411,distmult
head,pessimistic,adjusted_inverse_harmonic_mean_rank,0.003966631134201439,56,P1411,distmult
tail,pessimistic,adjusted_inverse_harmonic_mean_rank,0.06704236324518825,56,P1411,distmult
both,pessimistic,adjusted_inverse_harmonic_mean_rank,0.035504497189694846,56,P1411,distmult
head,optimistic,geometric_mean_rank,6128.35165440104,56,P1411,distmult
tail,optimistic,geometric_mean_rank,29.66479394838265,56,P1411,distmult
both,optimistic,geometric_mean_rank,426.37576041683775,56,P1411,distmult
head,realistic,geometric_mean_rank,6128.3525390625,56,P1411,distmult
tail,realistic,geometric_mean_rank,29.664793014526367,56,P1411,distmult
both,realistic,geometric_mean_rank,426.3756408691406,56,P1411,distmult
head,pessimistic,geometric_mean_rank,6128.35165440104,56,P1411,distmult
tail,pessimistic,geometric_mean_rank,29.66479394838265,56,P1411,distmult
both,pessimistic,geometric_mean_rank,426.37576041683775,56,P1411,distmult
head,optimistic,adjusted_arithmetic_mean_rank,0.06188802313845613,56,P1411,distmult
tail,optimistic,adjusted_arithmetic_mean_rank,2.4489970423172164e-05,56,P1411,distmult
both,optimistic,adjusted_arithmetic_mean_rank,0.03095625655443965,56,P1411,distmult
head,realistic,adjusted_arithmetic_mean_rank,0.06188802313845613,56,P1411,distmult
tail,realistic,adjusted_arithmetic_mean_rank,2.4489970423172164e-05,56,P1411,distmult
both,realistic,adjusted_arithmetic_mean_rank,0.03095625655443965,56,P1411,distmult
head,pessimistic,adjusted_arithmetic_mean_rank,0.06188802313845613,56,P1411,distmult
tail,pessimistic,adjusted_arithmetic_mean_rank,2.4489970423172164e-05,56,P1411,distmult
both,pessimistic,adjusted_arithmetic_mean_rank,0.03095625655443965,56,P1411,distmult
head,optimistic,count,2.0,56,P1411,distmult
tail,optimistic,count,2.0,56,P1411,distmult
both,optimistic,count,4.0,56,P1411,distmult
head,realistic,count,2.0,56,P1411,distmult
tail,realistic,count,2.0,56,P1411,distmult
both,realistic,count,4.0,56,P1411,distmult
head,pessimistic,count,2.0,56,P1411,distmult
tail,pessimistic,count,2.0,56,P1411,distmult
both,pessimistic,count,4.0,56,P1411,distmult
head,optimistic,standard_deviation,148971.5,56,P1411,distmult
tail,optimistic,standard_deviation,51.0,56,P1411,distmult
both,optimistic,standard_deviation,129032.45261246296,56,P1411,distmult
head,realistic,standard_deviation,148971.5,56,P1411,distmult
tail,realistic,standard_deviation,51.0,56,P1411,distmult
both,realistic,standard_deviation,129032.453125,56,P1411,distmult
head,pessimistic,standard_deviation,148971.5,56,P1411,distmult
tail,pessimistic,standard_deviation,51.0,56,P1411,distmult
both,pessimistic,standard_deviation,129032.45261246296,56,P1411,distmult
head,optimistic,adjusted_geometric_mean_rank_index,0.9971387109371032,56,P1411,distmult
tail,optimistic,adjusted_geometric_mean_rank_index,0.9999866144027566,56,P1411,distmult
both,optimistic,adjusted_geometric_mean_rank_index,0.9997844643409725,56,P1411,distmult
head,realistic,adjusted_geometric_mean_rank_index,0.9971387105239928,56,P1411,distmult
tail,realistic,adjusted_geometric_mean_rank_index,0.9999866144031927,56,P1411,distmult
both,realistic,adjusted_geometric_mean_rank_index,0.9997844644015466,56,P1411,distmult
head,pessimistic,adjusted_geometric_mean_rank_index,0.9971387109371032,56,P1411,distmult
tail,pessimistic,adjusted_geometric_mean_rank_index,0.9999866144027566,56,P1411,distmult
both,pessimistic,adjusted_geometric_mean_rank_index,0.9997844643409725,56,P1411,distmult
head,optimistic,arithmetic_mean_rank,149097.5,56,P1411,distmult
tail,optimistic,arithmetic_mean_rank,59.0,56,P1411,distmult
both,optimistic,arithmetic_mean_rank,74578.25,56,P1411,distmult
head,realistic,arithmetic_mean_rank,149097.5,56,P1411,distmult
tail,realistic,arithmetic_mean_rank,59.0,56,P1411,distmult
both,realistic,arithmetic_mean_rank,74578.25,56,P1411,distmult
head,pessimistic,arithmetic_mean_rank,149097.5,56,P1411,distmult
tail,pessimistic,arithmetic_mean_rank,59.0,56,P1411,distmult
both,pessimistic,arithmetic_mean_rank,74578.25,56,P1411,distmult
head,optimistic,median_absolute_deviation,220865.47639410727,56,P1411,distmult
tail,optimistic,median_absolute_deviation,75.6127131437857,56,P1411,distmult
both,optimistic,median_absolute_deviation,87.47353089183052,56,P1411,distmult
head,realistic,median_absolute_deviation,220865.47639410727,56,P1411,distmult
tail,realistic,median_absolute_deviation,75.6127131437857,56,P1411,distmult
both,realistic,median_absolute_deviation,87.47353089183052,56,P1411,distmult
head,pessimistic,median_absolute_deviation,220865.47639410727,56,P1411,distmult
tail,pessimistic,median_absolute_deviation,75.6127131437857,56,P1411,distmult
both,pessimistic,median_absolute_deviation,87.47353089183052,56,P1411,distmult
head,optimistic,z_inverse_harmonic_mean_rank,9.600966773410722,56,P1411,distmult
tail,optimistic,z_inverse_harmonic_mean_rank,162.27158012704103,56,P1411,distmult
both,optimistic,z_inverse_harmonic_mean_rank,121.53224341311241,56,P1411,distmult
head,realistic,z_inverse_harmonic_mean_rank,9.600966960145096,56,P1411,distmult
tail,realistic,z_inverse_harmonic_mean_rank,162.27158766840415,56,P1411,distmult
both,realistic,z_inverse_harmonic_mean_rank,121.53224648674987,56,P1411,distmult
head,pessimistic,z_inverse_harmonic_mean_rank,9.600966773410722,56,P1411,distmult
tail,pessimistic,z_inverse_harmonic_mean_rank,162.27158012704103,56,P1411,distmult
both,pessimistic,z_inverse_harmonic_mean_rank,121.53224341311241,56,P1411,distmult
head,optimistic,z_arithmetic_mean_rank,2.2978961418146935,56,P1411,distmult
tail,optimistic,z_arithmetic_mean_rank,2.4494302632118337,56,P1411,distmult
both,optimistic,z_arithmetic_mean_rank,3.356866693500211,56,P1411,distmult
head,realistic,z_arithmetic_mean_rank,2.2978961418146935,56,P1411,distmult
tail,realistic,z_arithmetic_mean_rank,2.4494302632118337,56,P1411,distmult
both,realistic,z_arithmetic_mean_rank,3.356866693500211,56,P1411,distmult
head,pessimistic,z_arithmetic_mean_rank,2.2978961418146935,56,P1411,distmult
tail,pessimistic,z_arithmetic_mean_rank,2.4494302632118337,56,P1411,distmult
both,pessimistic,z_arithmetic_mean_rank,3.356866693500211,56,P1411,distmult
head,optimistic,harmonic_mean_rank,251.89351934137062,56,P1411,distmult
tail,optimistic,harmonic_mean_rank,14.915254237288135,56,P1411,distmult
both,optimistic,harmonic_mean_rank,28.16291107154442,56,P1411,distmult
head,realistic,harmonic_mean_rank,251.89351444624705,56,P1411,distmult
tail,realistic,harmonic_mean_rank,14.915253544155155,56,P1411,distmult
both,realistic,harmonic_mean_rank,28.162910359350718,56,P1411,distmult
head,pessimistic,harmonic_mean_rank,251.89351934137062,56,P1411,distmult
tail,pessimistic,harmonic_mean_rank,14.915254237288135,56,P1411,distmult
both,pessimistic,harmonic_mean_rank,28.16291107154442,56,P1411,distmult
head,optimistic,inverse_harmonic_mean_rank,0.00396993143219688,56,P1411,distmult
tail,optimistic,inverse_harmonic_mean_rank,0.06704545454545455,56,P1411,distmult
both,optimistic,inverse_harmonic_mean_rank,0.035507692988825716,56,P1411,distmult
head,realistic,inverse_harmonic_mean_rank,0.00396993150934577,56,P1411,distmult
tail,realistic,inverse_harmonic_mean_rank,0.06704545766115189,56,P1411,distmult
both,realistic,inverse_harmonic_mean_rank,0.0355076938867569,56,P1411,distmult
head,pessimistic,inverse_harmonic_mean_rank,0.00396993143219688,56,P1411,distmult
tail,pessimistic,inverse_harmonic_mean_rank,0.06704545454545455,56,P1411,distmult
both,pessimistic,inverse_harmonic_mean_rank,0.035507692988825716,56,P1411,distmult
head,optimistic,inverse_geometric_mean_rank,0.00016317601475787636,56,P1411,distmult
tail,optimistic,inverse_geometric_mean_rank,0.033709993123162106,56,P1411,distmult
both,optimistic,inverse_geometric_mean_rank,0.0023453490860324,56,P1411,distmult
head,realistic,inverse_geometric_mean_rank,0.00016317599511239678,56,P1411,distmult
tail,realistic,inverse_geometric_mean_rank,0.033709995448589325,56,P1411,distmult
both,realistic,inverse_geometric_mean_rank,0.0023453496396541595,56,P1411,distmult
head,pessimistic,inverse_geometric_mean_rank,0.00016317601475787636,56,P1411,distmult
tail,pessimistic,inverse_geometric_mean_rank,0.033709993123162106,56,P1411,distmult
both,pessimistic,inverse_geometric_mean_rank,0.0023453490860324,56,P1411,distmult
head,optimistic,variance,22192507812.25,56,P1411,distmult
tail,optimistic,variance,2601.0,56,P1411,distmult
both,optimistic,variance,16649373827.1875,56,P1411,distmult
head,realistic,variance,22192506880.0,56,P1411,distmult
tail,realistic,variance,2601.0,56,P1411,distmult
both,realistic,variance,16649373696.0,56,P1411,distmult
head,pessimistic,variance,22192507812.25,56,P1411,distmult
tail,pessimistic,variance,2601.0,56,P1411,distmult
both,pessimistic,variance,16649373827.1875,56,P1411,distmult
head,optimistic,median_rank,149097.5,56,P1411,distmult
tail,optimistic,median_rank,59.0,56,P1411,distmult
both,optimistic,median_rank,118.0,56,P1411,distmult
head,realistic,median_rank,149097.5,56,P1411,distmult
tail,realistic,median_rank,59.0,56,P1411,distmult
both,realistic,median_rank,118.0,56,P1411,distmult
head,pessimistic,median_rank,149097.5,56,P1411,distmult
tail,pessimistic,median_rank,59.0,56,P1411,distmult
both,pessimistic,median_rank,118.0,56,P1411,distmult
head,optimistic,inverse_median_rank,6.70702057378561e-06,56,P1411,distmult
tail,optimistic,inverse_median_rank,0.01694915254237288,56,P1411,distmult
both,optimistic,inverse_median_rank,0.00847457627118644,56,P1411,distmult
head,realistic,inverse_median_rank,6.707020475005265e-06,56,P1411,distmult
tail,realistic,inverse_median_rank,0.016949152573943138,56,P1411,distmult
both,realistic,inverse_median_rank,0.008474576286971569,56,P1411,distmult
head,pessimistic,inverse_median_rank,6.70702057378561e-06,56,P1411,distmult
tail,pessimistic,inverse_median_rank,0.01694915254237288,56,P1411,distmult
both,pessimistic,inverse_median_rank,0.00847457627118644,56,P1411,distmult
head,optimistic,hits_at_1,0.0,56,P1411,distmult
tail,optimistic,hits_at_1,0.0,56,P1411,distmult
both,optimistic,hits_at_1,0.0,56,P1411,distmult
head,realistic,hits_at_1,0.0,56,P1411,distmult
tail,realistic,hits_at_1,0.0,56,P1411,distmult
both,realistic,hits_at_1,0.0,56,P1411,distmult
head,pessimistic,hits_at_1,0.0,56,P1411,distmult
tail,pessimistic,hits_at_1,0.0,56,P1411,distmult
both,pessimistic,hits_at_1,0.0,56,P1411,distmult
head,optimistic,hits_at_3,0.0,56,P1411,distmult
tail,optimistic,hits_at_3,0.0,56,P1411,distmult
both,optimistic,hits_at_3,0.0,56,P1411,distmult
head,realistic,hits_at_3,0.0,56,P1411,distmult
tail,realistic,hits_at_3,0.0,56,P1411,distmult
both,realistic,hits_at_3,0.0,56,P1411,distmult
head,pessimistic,hits_at_3,0.0,56,P1411,distmult
tail,pessimistic,hits_at_3,0.0,56,P1411,distmult
both,pessimistic,hits_at_3,0.0,56,P1411,distmult
head,optimistic,hits_at_5,0.0,56,P1411,distmult
tail,optimistic,hits_at_5,0.0,56,P1411,distmult
both,optimistic,hits_at_5,0.0,56,P1411,distmult
head,realistic,hits_at_5,0.0,56,P1411,distmult
tail,realistic,hits_at_5,0.0,56,P1411,distmult
both,realistic,hits_at_5,0.0,56,P1411,distmult
head,pessimistic,hits_at_5,0.0,56,P1411,distmult
tail,pessimistic,hits_at_5,0.0,56,P1411,distmult
both,pessimistic,hits_at_5,0.0,56,P1411,distmult
head,optimistic,hits_at_10,0.0,56,P1411,distmult
tail,optimistic,hits_at_10,0.5,56,P1411,distmult
both,optimistic,hits_at_10,0.25,56,P1411,distmult
head,realistic,hits_at_10,0.0,56,P1411,distmult
tail,realistic,hits_at_10,0.5,56,P1411,distmult
both,realistic,hits_at_10,0.25,56,P1411,distmult
head,pessimistic,hits_at_10,0.0,56,P1411,distmult
tail,pessimistic,hits_at_10,0.5,56,P1411,distmult
both,pessimistic,hits_at_10,0.25,56,P1411,distmult
head,optimistic,z_hits_at_k,-0.0020373639637650005,56,P1411,distmult
tail,optimistic,z_hits_at_k,490.829298230085,56,P1411,distmult
both,optimistic,z_hits_at_k,347.06728454965287,56,P1411,distmult
head,realistic,z_hits_at_k,-0.0020373639637650005,56,P1411,distmult
tail,realistic,z_hits_at_k,490.829298230085,56,P1411,distmult
both,realistic,z_hits_at_k,347.06728454965287,56,P1411,distmult
head,pessimistic,z_hits_at_k,-0.0020373639637650005,56,P1411,distmult
tail,pessimistic,z_hits_at_k,490.829298230085,56,P1411,distmult
both,pessimistic,z_hits_at_k,347.06728454965287,56,P1411,distmult
head,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,56,P1411,distmult
tail,optimistic,adjusted_hits_at_k,0.4999989622870198,56,P1411,distmult
both,optimistic,adjusted_hits_at_k,0.24999844343052968,56,P1411,distmult
head,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,56,P1411,distmult
tail,realistic,adjusted_hits_at_k,0.4999989622870198,56,P1411,distmult
both,realistic,adjusted_hits_at_k,0.24999844343052968,56,P1411,distmult
head,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,56,P1411,distmult
tail,pessimistic,adjusted_hits_at_k,0.4999989622870198,56,P1411,distmult
both,pessimistic,adjusted_hits_at_k,0.24999844343052968,56,P1411,distmult
head,optimistic,adjusted_arithmetic_mean_rank_index,0.9986845974833017,57,P118,distmult
tail,optimistic,adjusted_arithmetic_mean_rank_index,0.9999930819263875,57,P118,distmult
both,optimistic,adjusted_arithmetic_mean_rank_index,0.9993388397048446,57,P118,distmult
head,realistic,adjusted_arithmetic_mean_rank_index,0.9986845974833017,57,P118,distmult
tail,realistic,adjusted_arithmetic_mean_rank_index,0.9999930819266514,57,P118,distmult
both,realistic,adjusted_arithmetic_mean_rank_index,0.9993388396879548,57,P118,distmult
head,pessimistic,adjusted_arithmetic_mean_rank_index,0.9986845974833017,57,P118,distmult
tail,pessimistic,adjusted_arithmetic_mean_rank_index,0.9999930819263875,57,P118,distmult
both,pessimistic,adjusted_arithmetic_mean_rank_index,0.9993388397048446,57,P118,distmult
head,optimistic,z_geometric_mean_rank,2.161893304571647,57,P118,distmult
tail,optimistic,z_geometric_mean_rank,2.1635557717337326,57,P118,distmult
both,optimistic,z_geometric_mean_rank,2.7554570517171797,57,P118,distmult
head,realistic,z_geometric_mean_rank,2.161893305064829,57,P118,distmult
tail,realistic,z_geometric_mean_rank,2.163555771734069,57,P118,distmult
both,realistic,z_geometric_mean_rank,2.7554570517613763,57,P118,distmult
head,pessimistic,z_geometric_mean_rank,2.161893304571647,57,P118,distmult
tail,pessimistic,z_geometric_mean_rank,2.1635557717337326,57,P118,distmult
both,pessimistic,z_geometric_mean_rank,2.7554570517171797,57,P118,distmult
head,optimistic,inverse_arithmetic_mean_rank,0.0003154574132492114,57,P118,distmult
tail,optimistic,inverse_arithmetic_mean_rank,0.056603773584905655,57,P118,distmult
both,optimistic,inverse_arithmetic_mean_rank,0.000627418174213113,57,P118,distmult
head,realistic,inverse_arithmetic_mean_rank,0.00031545740785077214,57,P118,distmult
tail,realistic,inverse_arithmetic_mean_rank,0.056603774428367615,57,P118,distmult
both,realistic,inverse_arithmetic_mean_rank,0.0006274181650951505,57,P118,distmult
head,pessimistic,inverse_arithmetic_mean_rank,0.0003154574132492114,57,P118,distmult
tail,pessimistic,inverse_arithmetic_mean_rank,0.056603773584905655,57,P118,distmult
both,pessimistic,inverse_arithmetic_mean_rank,0.000627418174213113,57,P118,distmult
head,optimistic,adjusted_inverse_harmonic_mean_rank,0.0020126647283681283,57,P118,distmult
tail,optimistic,adjusted_inverse_harmonic_mean_rank,0.2570897369920911,57,P118,distmult
both,optimistic,adjusted_inverse_harmonic_mean_rank,0.12955120086022962,57,P118,distmult
head,realistic,adjusted_inverse_harmonic_mean_rank,0.0020126645734782475,57,P118,distmult
tail,realistic,adjusted_inverse_harmonic_mean_rank,0.2570897460807727,57,P118,distmult
both,realistic,adjusted_inverse_harmonic_mean_rank,0.12955119380197042,57,P118,distmult
head,pessimistic,adjusted_inverse_harmonic_mean_rank,0.0020126647283681283,57,P118,distmult
tail,pessimistic,adjusted_inverse_harmonic_mean_rank,0.2570897369920911,57,P118,distmult
both,pessimistic,adjusted_inverse_harmonic_mean_rank,0.12955120086022962,57,P118,distmult
head,optimistic,geometric_mean_rank,1569.1458490987784,57,P118,distmult
tail,optimistic,geometric_mean_rank,7.217652160277387,57,P118,distmult
both,optimistic,geometric_mean_rank,106.4215623242682,57,P118,distmult
head,realistic,geometric_mean_rank,1569.1453857421875,57,P118,distmult
tail,realistic,geometric_mean_rank,7.217651844024658,57,P118,distmult
both,realistic,geometric_mean_rank,106.4215316772461,57,P118,distmult
head,pessimistic,geometric_mean_rank,1569.1458490987784,57,P118,distmult
tail,pessimistic,geometric_mean_rank,7.217652160277387,57,P118,distmult
both,pessimistic,geometric_mean_rank,106.4215623242682,57,P118,distmult
head,optimistic,adjusted_arithmetic_mean_rank,0.001315817054939928,57,P118,distmult
tail,optimistic,adjusted_arithmetic_mean_rank,7.333154985469631e-06,57,P118,distmult
both,optimistic,adjusted_arithmetic_mean_rank,0.0006615751049626988,57,P118,distmult
head,realistic,adjusted_arithmetic_mean_rank,0.001315817054939928,57,P118,distmult
tail,realistic,adjusted_arithmetic_mean_rank,7.333154721566175e-06,57,P118,distmult
both,realistic,adjusted_arithmetic_mean_rank,0.00066157512185252,57,P118,distmult
head,pessimistic,adjusted_arithmetic_mean_rank,0.001315817054939928,57,P118,distmult
tail,pessimistic,adjusted_arithmetic_mean_rank,7.333154985469631e-06,57,P118,distmult
both,pessimistic,adjusted_arithmetic_mean_rank,0.0006615751049626988,57,P118,distmult
head,optimistic,count,3.0,57,P118,distmult
tail,optimistic,count,3.0,57,P118,distmult
both,optimistic,count,6.0,57,P118,distmult
head,realistic,count,3.0,57,P118,distmult
tail,realistic,count,3.0,57,P118,distmult
both,realistic,count,6.0,57,P118,distmult
head,pessimistic,count,3.0,57,P118,distmult
tail,pessimistic,count,3.0,57,P118,distmult
both,pessimistic,count,6.0,57,P118,distmult
head,optimistic,standard_deviation,2126.04437081324,57,P118,distmult
tail,optimistic,standard_deviation,20.75786330258702,57,P118,distmult
both,optimistic,standard_deviation,2178.198599505768,57,P118,distmult
head,realistic,standard_deviation,2126.04443359375,57,P118,distmult
tail,realistic,standard_deviation,20.757863998413086,57,P118,distmult
both,realistic,standard_deviation,2178.198486328125,57,P118,distmult
head,pessimistic,standard_deviation,2126.04437081324,57,P118,distmult
tail,pessimistic,standard_deviation,20.75786330258702,57,P118,distmult
both,pessimistic,standard_deviation,2178.198599505768,57,P118,distmult
head,optimistic,adjusted_geometric_mean_rank_index,0.9992285477677154,57,P118,distmult
tail,optimistic,adjusted_geometric_mean_rank_index,0.9999969412145934,57,P118,distmult
both,optimistic,adjusted_geometric_mean_rank_index,0.9999448282881745,57,P118,distmult
head,realistic,adjusted_geometric_mean_rank_index,0.9992285479956645,57,P118,distmult
tail,realistic,adjusted_geometric_mean_rank_index,0.999996941214749,57,P118,distmult
both,realistic,adjusted_geometric_mean_rank_index,0.9999448283042135,57,P118,distmult
head,pessimistic,adjusted_geometric_mean_rank_index,0.9992285477677154,57,P118,distmult
tail,pessimistic,adjusted_geometric_mean_rank_index,0.9999969412145934,57,P118,distmult
both,pessimistic,adjusted_geometric_mean_rank_index,0.9999448282881745,57,P118,distmult
head,optimistic,arithmetic_mean_rank,3170.0,57,P118,distmult
tail,optimistic,arithmetic_mean_rank,17.666666666666668,57,P118,distmult
both,optimistic,arithmetic_mean_rank,1593.8333333333333,57,P118,distmult
head,realistic,arithmetic_mean_rank,3170.0,57,P118,distmult
tail,realistic,arithmetic_mean_rank,17.66666603088379,57,P118,distmult
both,realistic,arithmetic_mean_rank,1593.8333740234375,57,P118,distmult
head,pessimistic,arithmetic_mean_rank,3170.0,57,P118,distmult
tail,pessimistic,arithmetic_mean_rank,17.666666666666668,57,P118,distmult
both,pessimistic,arithmetic_mean_rank,1593.8333333333333,57,P118,distmult
head,optimistic,median_absolute_deviation,762.0575403118794,57,P118,distmult
tail,optimistic,median_absolute_deviation,2.965204437011204,57,P118,distmult
both,optimistic,median_absolute_deviation,162.34494292636342,57,P118,distmult
head,realistic,median_absolute_deviation,762.0575403118794,57,P118,distmult
tail,realistic,median_absolute_deviation,2.965204437011204,57,P118,distmult
both,realistic,median_absolute_deviation,162.34494292636342,57,P118,distmult
head,pessimistic,median_absolute_deviation,762.0575403118794,57,P118,distmult
tail,pessimistic,median_absolute_deviation,2.965204437011204,57,P118,distmult
both,pessimistic,median_absolute_deviation,162.34494292636342,57,P118,distmult
head,optimistic,z_inverse_harmonic_mean_rank,5.966370457442445,57,P118,distmult
tail,optimistic,z_inverse_harmonic_mean_rank,762.1202826687099,57,P118,distmult
both,optimistic,z_inverse_harmonic_mean_rank,543.1192809643818,57,P118,distmult
head,realistic,z_inverse_harmonic_mean_rank,5.966369998284795,57,P118,distmult
tail,realistic,z_inverse_harmonic_mean_rank,762.1203096113202,57,P118,distmult
both,realistic,z_inverse_harmonic_mean_rank,543.1192513739447,57,P118,distmult
head,pessimistic,z_inverse_harmonic_mean_rank,5.966370457442445,57,P118,distmult
tail,pessimistic,z_inverse_harmonic_mean_rank,762.1202826687099,57,P118,distmult
both,pessimistic,z_inverse_harmonic_mean_rank,543.1192809643818,57,P118,distmult
head,optimistic,z_arithmetic_mean_rank,2.9960531706424782,57,P118,distmult
tail,optimistic,z_arithmetic_mean_rank,2.9999786231570384,57,P118,distmult
both,optimistic,z_arithmetic_mean_rank,4.239834741605777,57,P118,distmult
head,realistic,z_arithmetic_mean_rank,2.9960531706424782,57,P118,distmult
tail,realistic,z_arithmetic_mean_rank,2.99997862315783,57,P118,distmult
both,realistic,z_arithmetic_mean_rank,4.2398347415341195,57,P118,distmult
head,pessimistic,z_arithmetic_mean_rank,2.9960531706424782,57,P118,distmult
tail,pessimistic,z_arithmetic_mean_rank,2.9999786231570384,57,P118,distmult
both,pessimistic,z_arithmetic_mean_rank,4.239834741605777,57,P118,distmult
head,optimistic,harmonic_mean_rank,496.0387583081716,57,P118,distmult
tail,optimistic,harmonic_mean_rank,3.889655172413793,57,P118,distmult
both,optimistic,harmonic_mean_rank,7.718784009647107,57,P118,distmult
head,realistic,harmonic_mean_rank,496.0387964193926,57,P118,distmult
tail,realistic,harmonic_mean_rank,3.889655034907796,57,P118,distmult
both,realistic,harmonic_mean_rank,7.718784430174184,57,P118,distmult
head,pessimistic,harmonic_mean_rank,496.0387583081716,57,P118,distmult
tail,pessimistic,harmonic_mean_rank,3.889655172413793,57,P118,distmult
both,pessimistic,harmonic_mean_rank,7.718784009647107,57,P118,distmult
head,optimistic,inverse_harmonic_mean_rank,0.002015971500716351,57,P118,distmult
tail,optimistic,inverse_harmonic_mean_rank,0.2570921985815603,57,P118,distmult
both,optimistic,inverse_harmonic_mean_rank,0.12955408504113833,57,P118,distmult
head,realistic,inverse_harmonic_mean_rank,0.0020159713458269835,57,P118,distmult
tail,realistic,inverse_harmonic_mean_rank,0.2570922076702118,57,P118,distmult
both,realistic,inverse_harmonic_mean_rank,0.12955407798290253,57,P118,distmult
head,pessimistic,inverse_harmonic_mean_rank,0.002015971500716351,57,P118,distmult
tail,pessimistic,inverse_harmonic_mean_rank,0.2570921985815603,57,P118,distmult
both,pessimistic,inverse_harmonic_mean_rank,0.12955408504113833,57,P118,distmult
head,optimistic,inverse_geometric_mean_rank,0.0006372893893670489,57,P118,distmult
tail,optimistic,inverse_geometric_mean_rank,0.13854920932648107,57,P118,distmult
both,optimistic,inverse_geometric_mean_rank,0.009396591989065,57,P118,distmult
head,realistic,inverse_geometric_mean_rank,0.0006372896023094654,57,P118,distmult
tail,realistic,inverse_geometric_mean_rank,0.13854920864105225,57,P118,distmult
both,realistic,inverse_geometric_mean_rank,0.009396594949066639,57,P118,distmult
head,pessimistic,inverse_geometric_mean_rank,0.0006372893893670489,57,P118,distmult
tail,pessimistic,inverse_geometric_mean_rank,0.13854920932648107,57,P118,distmult
both,pessimistic,inverse_geometric_mean_rank,0.009396591989065,57,P118,distmult
head,optimistic,variance,4520064.666666667,57,P118,distmult
tail,optimistic,variance,430.88888888888886,57,P118,distmult
both,optimistic,variance,4744549.138888889,57,P118,distmult
head,realistic,variance,4520064.5,57,P118,distmult
tail,realistic,variance,430.8888854980469,57,P118,distmult
both,realistic,variance,4744549.0,57,P118,distmult
head,pessimistic,variance,4520064.666666667,57,P118,distmult
tail,pessimistic,variance,430.88888888888886,57,P118,distmult
both,pessimistic,variance,4744549.138888889,57,P118,distmult
head,optimistic,median_rank,4409.0,57,P118,distmult
tail,optimistic,median_rank,4.0,57,P118,distmult
both,optimistic,median_rank,112.5,57,P118,distmult
head,realistic,median_rank,4409.0,57,P118,distmult
tail,realistic,median_rank,4.0,57,P118,distmult
both,realistic,median_rank,112.5,57,P118,distmult
head,pessimistic,median_rank,4409.0,57,P118,distmult
tail,pessimistic,median_rank,4.0,57,P118,distmult
both,pessimistic,median_rank,112.5,57,P118,distmult
head,optimistic,inverse_median_rank,0.00022680880018144704,57,P118,distmult
